stock_id,bid_price1,ask_price1,bid_price2,ask_price2,bid_size1,ask_size1,bid_size2,ask_size2,wap1,wap2,wap1_squared_log_returns,wap2_squared_log_returns
78,0.9995103478431702,1.0004501342773438,0.9993301630020142,1.000636339187622,134.37231244560488,136.73155221932115,105.90137380330722,110.90162010443865,0.9999746206957212,0.9999744398198255,6.776992826002646e-08,1.2182772631042866e-07
80,0.9993771910667419,1.0003564357757568,0.9990426301956177,1.00070321559906,322.77240095986036,308.58933333333334,302.7404040139616,322.76265532286214,0.9998574761853981,0.9998621336212071,1.6338577749810356e-07,2.8564384267339275e-07
81,0.9996536374092102,1.000341773033142,0.9994329810142517,1.0005719661712646,334.7537824194952,320.16247214969536,372.00214621409924,334.2961583986075,0.9999983426828575,1.0000005075979574,7.594496800632175e-08,1.2379421097924947e-07
82,0.9996668696403503,1.000345230102539,0.9994551539421082,1.0005602836608887,183.8282093124456,174.47432158398607,154.09496301131418,153.70820234986945,1.000011998472598,1.0000059316015244,4.004359275694054e-08,7.922856856086318e-08
83,0.9994919300079346,1.0005342960357666,0.9992062449455261,1.0008318424224854,133.09156919060052,139.6401736292428,117.43539338555266,121.31998607484769,1.0000037941204878,1.000001869004154,7.062412410266337e-08,1.4107597343262316e-07
84,0.9998337626457214,1.0002143383026123,0.9997314214706421,1.0003176927566528,143.72744255874673,148.1581183637946,140.2276910356832,147.9757410791993,1.0000188918954496,1.000016338306354,4.037792553007542e-08,6.02759556057689e-08
85,0.9997861981391907,1.0001916885375977,0.9995352625846863,1.0004489421844482,457.23442645778937,475.1000522193211,617.0592532637075,595.6049012184508,0.9999886572548663,0.9999992142379889,2.8532817402016014e-08,5.021769478514317e-08
86,0.9999596476554871,1.000268816947937,0.999737024307251,1.0004914999008179,683.8921592689295,649.546133159269,826.8253825065274,810.6839825935596,1.0001154390852809,1.0001142213791905,2.1354272181075055e-08,3.584508703973772e-08
87,0.9996142387390137,1.0003931522369385,0.9994275569915771,1.0005825757980347,133.89144386422976,129.9350365535248,116.42245039164492,115.34752045256745,1.0000079912659774,1.0000038498731856,6.467876202250977e-08,1.239423186773681e-07
88,0.9993014335632324,1.0006238222122192,0.999076783657074,1.0008583068847656,89.20711488250653,92.20149303742384,63.57596431679721,66.27634377719757,0.9999551890265149,0.999946283734299,7.893753324408312e-08,1.724665536016626e-07
89,0.9996598958969116,1.000209093093872,0.9992961287498474,1.0005731582641602,609.0692898172324,640.5276649260227,763.5861871192341,772.2159299390775,0.9999373492126297,0.9999346199340307,3.838092701175771e-08,6.909788145148405e-08
90,0.999424934387207,1.000563621520996,0.9992395639419556,1.000759243965149,98.65948520452568,103.78809225413403,78.5563046127067,81.96005744125327,0.9999893640026684,0.9999925609503312,8.775887920290797e-08,1.840752566866899e-07
93,0.9998819828033447,1.000170350074768,0.9997803568840027,1.0002732276916504,175.1285961705831,178.22402872062662,173.12867754569191,172.44138685813752,1.0000264496758073,1.000028120301018,1.9270488238383523e-08,3.487801375465943e-08
94,0.9996445775032043,1.0003983974456787,0.999424159526825,1.0006126165390015,165.6920139251523,167.22708137510878,145.95574238468234,149.70826414273282,1.0000195525939053,1.0000102736800645,5.4957074462567886e-08,1.0912370757264679e-07
95,0.9998940229415894,1.0002762079238892,0.9997829794883728,1.0003888607025146,169.85862097476067,162.57985204525676,156.69979199303742,155.12902132288946,1.000087699767463,1.0000865694061851,2.7267155143094148e-08,4.4239462117296605e-08
96,0.9997319579124451,1.0002827644348145,0.999625027179718,1.0003902912139893,90.80706440382941,93.62477110530897,80.38329068755439,84.49116840731071,0.9999997003388197,0.9999951980025151,5.18796431203691e-08,8.937558352519688e-08
97,0.9993680119514465,1.0006847381591797,0.999077558517456,1.0009846687316895,112.87581026979983,118.01143211488251,89.7060639686684,98.30636597040905,1.0000055884223888,0.9999978656474794,1.1546155256312596e-07,2.532130802392568e-07
98,0.9995386004447937,1.0006599426269531,0.9993310570716858,1.0008608102798462,126.59156005221932,89.01644734551785,78.09363838120105,66.04548215839861,1.0001582793559136,1.0001295128801726,7.185471130934821e-08,1.6337417686466007e-07
99,0.9998478889465332,1.0000932216644287,0.9996891021728516,1.0002532005310059,446.30481505657093,454.8306005221932,651.5652850304613,637.2454369016536,0.999969848425652,0.9999702244396375,2.0134920096278823e-08,3.142913623662306e-08
100,0.9995403289794922,1.0003316402435303,0.9993243217468262,1.0005524158477783,165.53938582745712,167.02336162618613,137.36880517106295,143.1805449638722,0.9999334224548027,0.9999250997930405,8.670313568752394e-08,1.6599621511515644e-07
101,0.9997725486755371,1.0003408193588257,0.9996221661567688,1.000490665435791,148.0423555265448,158.6656401218451,147.95191470844213,157.62068407310704,1.0000563435537067,1.000054820681449,4.736424765995478e-08,8.396227919521697e-08
102,0.9995970129966736,1.000452995300293,0.9994440674781799,1.0006064176559448,103.82745778938207,104.76266100957355,74.5369495213229,76.74439338555266,1.0000215117687323,1.0000094951959042,5.941918162278337e-08,1.1734880591062423e-07
103,0.999407172203064,1.0006059408187866,0.9991816878318787,1.0008445978164673,61.174197563098346,60.57881070496084,49.654083986074845,49.42509965187119,1.0000059475112775,1.0000152383161838,9.767788973839838e-08,1.9752065081283104e-07
104,0.9996821284294128,1.000296950340271,0.9995302557945251,1.000451683998108,145.50558746736291,139.31727458659705,107.08122671888599,108.90450304612706,0.9999950160064438,0.9999839754029446,3.782849281010572e-08,7.757611360633262e-08
105,0.9998868703842163,1.0002870559692383,0.9996307492256165,1.0005451440811157,441.9212528285466,440.3769738903394,588.3575269799826,580.4525844212359,1.0000877870224978,1.00008951112557,2.551435380588238e-08,4.307044158756838e-08
107,0.9996916651725769,1.0002943277359009,0.9994997978210449,1.0004914999008179,201.93972889469103,198.39026501305483,187.0116235857267,185.33958529155788,0.9999975667462461,0.9999961878658149,3.814929009707486e-08,6.910205111872045e-08
108,0.9997962117195129,1.0001599788665771,0.9994531273841858,1.000502347946167,3144.8014403829416,3143.0953855526545,4285.611926457789,4084.285501740644,0.9999774044731582,0.9999870292504898,2.9408980813885258e-08,4.715612128480222e-08
109,0.9997248649597168,1.000339150428772,0.9995521306991577,1.0005109310150146,106.31699738903394,103.5598590078329,95.65020409051348,97.69325369886859,1.0000359145221167,1.0000290114829926,5.103641140549232e-08,8.437539487250838e-08
110,0.999588668346405,1.0005356073379517,0.9994039535522461,1.0007388591766357,128.37884290687555,142.11534377719755,120.4809277632724,130.48593429068757,1.000036868582048,1.0000406185374453,4.8819706298713146e-08,1.3377486609562037e-07
111,0.9999822378158569,1.0001835823059082,0.999799907207489,1.0003658533096313,1328.2127467362925,1318.0017993907745,1800.0220274151436,1738.7229273281114,1.0000835739833622,1.0000857812780746,1.8644997238472867e-08,2.7048918110051024e-08
112,0.9993200898170471,1.000754714012146,0.9990971684455872,1.0009856224060059,80.69901305483029,84.7518320278503,61.787277632724106,65.46651914708443,1.0000225558098266,1.0000147437113645,9.156529560999971e-08,2.0900624197911462e-07
113,0.9997532367706299,1.0003050565719604,0.9996821284294128,1.0003775358200073,40.149445604873804,44.08908050478677,32.42323237597911,35.59948302872063,1.0000204164126076,1.0000211287496483,4.317752197650656e-08,6.916778639982678e-08
114,0.9996833205223083,1.0003910064697266,0.9994937777519226,1.0005861520767212,105.0794773716275,105.24334725848564,93.39911488250652,94.87148955613577,1.0000351970279773,1.0000348717331913,6.26781938042186e-08,1.184275051814832e-07
115,0.9997751116752625,1.0003360509872437,0.9995702505111694,1.000544786453247,201.59956440382942,195.49175326370758,198.97082506527414,194.0133498694517,1.0000588800194046,1.000060703240247,2.8263169531688058e-08,5.4055115136990913e-08
116,0.9994809627532959,1.0005359649658203,0.9992910027503967,1.000732183456421,103.92543864229765,107.69149260226284,85.00657571801567,89.11732941688425,1.0000068718469757,1.0000069067771324,6.5403593428699e-08,1.3890831455677092e-07
118,0.9994381070137024,1.000368595123291,0.9992659687995911,1.0005545616149902,115.42376022628372,109.17460443864229,87.65962880765883,82.01448520452567,0.9999035596385766,0.9999103736031036,6.796764112768086e-08,1.338390317400839e-07
119,0.9998301863670349,1.0000892877578735,0.9996355772018433,1.0002832412719727,651.7212288946911,669.0666932114882,979.7657228024369,988.8663311575283,0.9999587639178473,0.9999576495573493,3.606264925171768e-08,5.467098456538217e-08
120,0.9999036192893982,1.000196099281311,0.9997600317001343,1.0003414154052734,293.1287358572672,289.48528851174933,362.07013577023497,359.3577632724108,1.0000511245071544,1.0000519481225443,2.4208929216728324e-08,3.547414419346918e-08
122,0.999667227268219,1.0003024339675903,0.9994918704032898,1.0004795789718628,154.0996418624891,155.69647040905136,141.7891235857267,146.34430069625762,0.9999815513497398,0.9999799369488813,4.417067453268329e-08,7.632215657035221e-08
123,0.9998462796211243,1.0000779628753662,0.9997187852859497,1.0002063512802124,339.6941470844212,345.12651653611834,465.9865082680592,472.521136205396,0.9999600748507552,0.9999610741372468,2.091523498444348e-08,3.295150365650249e-08
124,0.9998668432235718,1.0000718832015991,0.9997127652168274,1.0002257823944092,692.2890117493473,743.4991892950392,1227.6164830287207,1310.3433729329852,0.9999680452032509,0.999966260141808,3.613216944587801e-08,4.381149658396338e-08
125,0.9999259114265442,1.000157356262207,0.9997376799583435,1.0003458261489868,683.1010496083551,644.6493446475196,903.8892932985204,901.6585169712794,1.0000427887958074,1.000040860053897,1.4093329912941946e-08,2.3781570317709974e-08
126,0.9994619488716125,1.000576138496399,0.9992489218711853,1.000791072845459,109.08980809399478,110.78550696257615,80.4736544821584,82.80753568320279,1.0000103692421132,1.0000091245545575,8.371212813787635e-08,1.6738969103368783e-07
